-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      70.814ms        61.27%      70.814ms      14.902us          4752  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       9.900ms         8.57%       9.900ms       8.333us          1188  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       5.246ms         4.54%       5.246ms       4.415us          1188  
void attention_ordered_pdl<true, 1>(__nv_bfloat16 co...         0.00%       0.000us         0.00%       0.000us       0.000us       4.696ms         4.06%       4.696ms       3.953us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.204ms         1.91%       2.204ms      61.217us            36  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.273ms         1.10%       1.273ms      35.364us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.250ms         1.08%       1.250ms       9.769us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.186ms         1.03%       1.186ms       4.359us           272  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.022ms         0.88%       1.022ms      92.900us            11  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     990.126us         0.86%     990.126us       7.501us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     842.434us         0.73%     842.434us       8.775us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     773.959us         0.67%     773.959us      21.499us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     772.037us         0.67%     772.037us       5.677us           136  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     771.558us         0.67%     771.558us      21.432us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     720.614us         0.62%     720.614us       4.003us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     675.746us         0.58%     675.746us       9.385us            72  
void at::native::sbtopk::gatherTopK<float, unsigned ...         0.00%       0.000us         0.00%       0.000us       0.000us     632.582us         0.55%     632.582us      19.169us            33  
