-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              _fp8_gemv         0.00%       0.000us         0.00%       0.000us       0.000us      82.505ms        59.63%      82.505ms      17.362us          4752  
                                           _decode_attn         0.00%       0.000us         0.00%       0.000us       0.000us      13.865ms        10.02%      13.865ms      11.671us          1188  
                                               _rmsnorm         0.00%       0.000us         0.00%       0.000us       0.000us       5.375ms         3.88%       5.375ms       2.105us          2554  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.501ms         2.53%       3.501ms       1.430us          2448  
              nvjet_tst_192x128_64x5_1x2_h_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.906ms         2.10%       2.906ms      80.722us            36  
                      nvjet_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.696ms         1.95%       2.696ms      77.034us            35  
                     nvjet_tst_128x64_64x8_1x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.599ms         1.88%       2.599ms      36.095us            72  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.191ms         1.58%       2.191ms       1.844us          1188  
                                    _decode_attn_reduce         0.00%       0.000us         0.00%       0.000us       0.000us       1.994ms         1.44%       1.994ms       1.679us          1188  
                                              _silu_mul         0.00%       0.000us         0.00%       0.000us       0.000us       1.722ms         1.24%       1.722ms       1.450us          1188  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.242ms         0.90%       1.242ms       9.706us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.181ms         0.85%       1.181ms       4.343us           272  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     988.463us         0.71%     988.463us       7.488us           132  
                     nvjet_tst_96x128_64x7_2x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us     946.055us         0.68%     946.055us      26.279us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     932.455us         0.67%     932.455us       5.180us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     846.309us         0.61%     846.309us       8.816us            96  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     767.970us         0.56%     767.970us       5.647us           136  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     677.474us         0.49%     677.474us       9.409us            72  
