-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      71.742ms        60.91%      71.742ms      15.097us          4752  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us      10.308ms         8.75%      10.308ms       8.677us          1188  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       5.795ms         4.92%       5.795ms       4.878us          1188  
void attention_ordered_pdl<true, 1>(__nv_bfloat16 co...         0.00%       0.000us         0.00%       0.000us       0.000us       5.002ms         4.25%       5.002ms       4.211us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.191ms         1.86%       2.191ms      60.874us            36  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.277ms         1.08%       1.277ms      35.464us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.247ms         1.06%       1.247ms       9.746us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.191ms         1.01%       1.191ms       4.377us           272  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.024ms         0.87%       1.024ms      93.066us            11  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     988.397us         0.84%     988.397us       7.488us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     844.048us         0.72%     844.048us       8.792us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     779.047us         0.66%     779.047us      21.640us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     771.973us         0.66%     771.973us       5.676us           136  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     769.322us         0.65%     769.322us      21.370us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     719.110us         0.61%     719.110us       3.995us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     673.282us         0.57%     673.282us       9.351us            72  
void at::native::sbtopk::gatherTopK<float, unsigned ...         0.00%       0.000us         0.00%       0.000us       0.000us     631.366us         0.54%     631.366us      19.132us            33  
