-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      49.442ms        59.25%      49.442ms      10.405us          4752  
attention_ordered(__nv_bfloat16 const*, __nv_bfloat1...         0.00%       0.000us         0.00%       0.000us       0.000us       4.642ms         5.56%       4.642ms       3.907us          1188  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       2.313ms         2.77%       2.313ms       1.947us          1188  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.204ms         2.64%       2.204ms       1.855us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.178ms         2.61%       2.178ms      60.493us            36  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.252ms         1.50%       1.252ms      34.776us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.249ms         1.50%       1.249ms       9.758us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.188ms         1.42%       1.188ms       4.368us           272  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.027ms         1.23%       1.027ms      93.339us            11  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     992.230us         1.19%     992.230us       7.517us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     840.038us         1.01%     840.038us       8.750us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     769.832us         0.92%     769.832us      21.384us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     768.207us         0.92%     768.207us       5.649us           136  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     760.169us         0.91%     760.169us      21.116us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     723.491us         0.87%     723.491us       4.019us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     674.025us         0.81%     674.025us       9.361us            72  
void at::native::sbtopk::gatherTopK<float, unsigned ...         0.00%       0.000us         0.00%       0.000us       0.000us     633.607us         0.76%     633.607us      19.200us            33  
