-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        _int4_pair_gemv         0.00%       0.000us         0.00%       0.000us       0.000us     537.592ms        90.68%     537.592ms     113.130us          4752  
                                           _decode_attn         0.00%       0.000us         0.00%       0.000us       0.000us      13.609ms         2.30%      13.609ms      11.455us          1188  
                                               _rmsnorm         0.00%       0.000us         0.00%       0.000us       0.000us       5.303ms         0.89%       5.303ms       2.076us          2554  
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.257ms         0.55%       3.257ms       1.330us          2448  
              nvjet_tst_192x128_64x5_1x2_h_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.913ms         0.49%       2.913ms      80.911us            36  
                      nvjet_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.693ms         0.45%       2.693ms      76.942us            35  
                     nvjet_tst_128x64_64x8_1x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.581ms         0.44%       2.581ms      35.845us            72  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.211ms         0.37%       2.211ms       1.861us          1188  
                                    _decode_attn_reduce         0.00%       0.000us         0.00%       0.000us       0.000us       1.999ms         0.34%       1.999ms       1.683us          1188  
                                              _silu_mul         0.00%       0.000us         0.00%       0.000us       0.000us       1.677ms         0.28%       1.677ms       1.411us          1188  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.243ms         0.21%       1.243ms       9.714us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.176ms         0.20%       1.176ms       4.325us           272  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     990.755us         0.17%     990.755us       7.506us           132  
                     nvjet_tst_96x128_64x7_2x1_v_bz_TNN         0.00%       0.000us         0.00%       0.000us       0.000us     951.139us         0.16%     951.139us      26.421us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     936.611us         0.16%     936.611us       5.203us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     849.551us         0.14%     849.551us       8.849us            96  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     769.577us         0.13%     769.577us       5.659us           136  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     674.947us         0.11%     674.947us       9.374us            72  
