-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                  _gemv         0.00%       0.000us         0.00%       0.000us       0.000us      42.364ms        49.58%      42.364ms       8.915us          4752  
                                            _norm_quant         0.00%       0.000us         0.00%       0.000us       0.000us       6.685ms         7.82%       6.685ms       2.814us          2376  
attention_ordered(__nv_bfloat16 const*, __nv_bfloat1...         0.00%       0.000us         0.00%       0.000us       0.000us       4.626ms         5.41%       4.626ms       3.894us          1188  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.689ms         3.15%       2.689ms      76.829us            35  
                                      _attention_reduce         0.00%       0.000us         0.00%       0.000us       0.000us       2.297ms         2.69%       2.297ms       1.933us          1188  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.283ms         2.67%       2.283ms       1.922us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.198ms         2.57%       2.198ms      61.050us            36  
                               _int8_activation_grouped         0.00%       0.000us         0.00%       0.000us       0.000us       1.654ms         1.94%       1.654ms       1.393us          1188  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.266ms         1.48%       1.266ms      35.164us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.250ms         1.46%       1.250ms       9.765us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.179ms         1.38%       1.179ms       4.336us           272  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     997.869us         1.17%     997.869us       7.560us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     845.168us         0.99%     845.168us       8.804us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     768.677us         0.90%     768.677us      21.352us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     767.335us         0.90%     767.335us       5.642us           136  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     767.270us         0.90%     767.270us      21.313us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     722.281us         0.85%     722.281us       4.013us           180  
