-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      70.399ms        67.37%      70.399ms      14.815us          4752  
attention_ordered(__nv_bfloat16 const*, __nv_bfloat1...         0.00%       0.000us         0.00%       0.000us       0.000us       4.655ms         4.45%       4.655ms       3.919us          1188  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       2.308ms         2.21%       2.308ms       1.943us          1188  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.208ms         2.11%       2.208ms       1.859us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.190ms         2.10%       2.190ms      60.845us            36  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.265ms         1.21%       1.265ms      35.133us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.252ms         1.20%       1.252ms       9.779us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.187ms         1.14%       1.187ms       4.365us           272  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.025ms         0.98%       1.025ms      93.194us            11  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     991.464us         0.95%     991.464us       7.511us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     847.654us         0.81%     847.654us       8.830us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     778.728us         0.75%     778.728us      21.631us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     774.979us         0.74%     774.979us       5.698us           136  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     769.253us         0.74%     769.253us      21.368us            36  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     719.039us         0.69%     719.039us       3.995us           180  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     675.942us         0.65%     675.942us       9.388us            72  
void at::native::sbtopk::gatherTopK<float, unsigned ...         0.00%       0.000us         0.00%       0.000us       0.000us     635.622us         0.61%     635.622us      19.261us            33  
