-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               _project         0.00%       0.000us         0.00%       0.000us       0.000us      30.661ms        29.82%      30.661ms      25.809us          1188  
                                                  _norm         0.00%       0.000us         0.00%       0.000us       0.000us      22.912ms        22.28%      22.912ms      19.286us          1188  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      17.595ms        17.11%      17.595ms       7.405us          2376  
void attention_ordered_pdl<true, 2>(__nv_bfloat16 co...         0.00%       0.000us         0.00%       0.000us       0.000us       5.047ms         4.91%       5.047ms       4.248us          1188  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       4.533ms         4.41%       4.533ms       3.816us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.215ms         2.15%       2.215ms      61.536us            36  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.263ms         1.23%       1.263ms      35.071us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.242ms         1.21%       1.242ms       9.706us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.191ms         1.16%       1.191ms       4.378us           272  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.021ms         0.99%       1.021ms      92.844us            11  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     981.965us         0.95%     981.965us       7.439us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     839.780us         0.82%     839.780us       8.748us            96  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     800.902us         0.78%     800.902us      22.247us            36  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     780.610us         0.76%     780.610us      21.684us            36  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 2, 2, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     667.745us         0.65%     667.745us       9.274us            72  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     663.965us         0.65%     663.965us       6.384us           104  
void at::native::sbtopk::gatherTopK<float, unsigned ...         0.00%       0.000us         0.00%       0.000us       0.000us     633.185us         0.62%     633.185us      19.187us            33  
