-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                _kernel         0.00%       0.000us         0.00%       0.000us       0.000us      32.635ms        38.25%      32.635ms      13.735us          2376  
                                                  _gemv         0.00%       0.000us         0.00%       0.000us       0.000us      16.331ms        19.14%      16.331ms       6.873us          2376  
attention_ordered(__nv_bfloat16 const*, __nv_bfloat1...         0.00%       0.000us         0.00%       0.000us       0.000us       4.631ms         5.43%       4.631ms       3.898us          1188  
                 nvjet_sm90_tst_256x8_64x6_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.682ms         3.14%       2.682ms      76.632us            35  
                                          _reduce_quant         0.00%       0.000us         0.00%       0.000us       0.000us       2.285ms         2.68%       2.285ms       1.923us          1188  
         nvjet_sm90_tst_192x160_64x4_2x1_v_bz_coopB_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       2.195ms         2.57%       2.195ms      60.968us            36  
                                         _qk_rope_cache         0.00%       0.000us         0.00%       0.000us       0.000us       2.181ms         2.56%       2.181ms       1.836us          1188  
                               _int8_activation_grouped         0.00%       0.000us         0.00%       0.000us       0.000us       1.691ms         1.98%       1.691ms       1.423us          1188  
         nvjet_sm90_tst_128x80_64x8_1x2_h_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.275ms         1.49%       1.275ms      35.412us            36  
void gemv2T_kernel_val<int, int, float, float, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.252ms         1.47%       1.252ms       9.782us           128  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.188ms         1.39%       1.188ms       4.367us           272  
std::enable_if<!(false), void>::type internal::gemvx...         0.00%       0.000us         0.00%       0.000us       0.000us     992.962us         1.16%     992.962us       7.522us           132  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     844.296us         0.99%     844.296us       8.795us            96  
                nvjet_sm90_tst_128x80_64x8_4x2_h_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     774.568us         0.91%     774.568us      21.516us            36  
                nvjet_sm90_tst_64x96_64x10_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     773.868us         0.91%     773.868us      21.496us            36  
                                       _codec_attention         0.00%       0.000us         0.00%       0.000us       0.000us     771.810us         0.90%     771.810us       5.675us           136  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     720.830us         0.84%     720.830us       4.005us           180  
